trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
1_平日_09時07分_系統302111,9:40:00,9:40:00,1030238-20,27,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_09時07分_系統302111,9:40:00,9:40:00,1030239-20,28,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_09時07分_系統302111,9:41:00,9:41:00,1030240-20,29,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_09時07分_系統302111,9:42:00,9:42:00,1030241-20,30,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_09時07分_系統302111,9:43:00,9:43:00,1030242-20,31,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_09時07分_系統302111,9:44:00,9:44:00,1030243-20,32,30　運転免許センター,0,0,,
1_平日_09時07分_系統302111,9:45:00,9:45:00,1030244-20,33,30　運転免許センター,0,0,,
1_平日_09時07分_系統302111,9:45:00,9:45:00,1030245-20,34,30　運転免許センター,0,0,,
1_平日_09時07分_系統302111,9:50:00,9:50:00,1030246-00,35,30　運転免許センター,1,0,,
1_平日_10時07分_系統302111,10:07:00,10:07:00,1002008-10,1,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,1,,
1_平日_10時07分_系統302111,10:08:00,10:08:00,1002007-10,2,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_10時07分_系統302111,10:08:00,10:08:00,1002006-10,3,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_10時07分_系統302111,10:09:00,10:09:00,1002005-10,4,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_10時07分_系統302111,10:10:00,10:10:00,1002004-10,5,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_10時07分_系統302111,10:12:00,10:12:00,1002003-20,6,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_10時07分_系統302111,10:15:00,10:15:00,1001002-02,7,30　ＳＡＧＡサンライズパーク・自動車試験場（高木瀬公民館前・尼寺・来迎寺 経由）,0,0,,
1_平日_10時07分_系統302111,10:18:00,10:18:00,1030219-02,8,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_10時07分_系統302111,10:19:00,10:19:00,1030220-20,9,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_10時07分_系統302111,10:19:00,10:19:00,1030221-20,10,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_10時07分_系統302111,10:20:00,10:20:00,1030222-20,11,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_10時07分_系統302111,10:22:00,10:22:00,1030223-20,12,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_10時07分_系統302111,10:23:00,10:23:00,1030224-20,13,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_10時07分_系統302111,10:24:00,10:24:00,1030225-20,14,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_10時07分_系統302111,10:25:00,10:25:00,1030226-20,15,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_10時07分_系統302111,10:26:00,10:26:00,1030227-03,16,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_10時07分_系統302111,10:27:00,10:27:00,1030228-20,17,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_10時07分_系統302111,10:29:00,10:29:00,1030229-20,18,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_10時07分_系統302111,10:29:00,10:29:00,1030230-20,19,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_10時07分_系統302111,10:30:00,10:30:00,1030231-20,20,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_10時07分_系統302111,10:31:00,10:31:00,1030232-20,21,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_10時07分_系統302111,10:33:00,10:33:00,1030233-20,22,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_10時07分_系統302111,10:35:00,10:35:00,1030234-02,23,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_10時07分_系統302111,10:36:00,10:36:00,1030235-10,24,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_10時07分_系統302111,10:37:00,10:37:00,1030236-20,25,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_10時07分_系統302111,10:38:00,10:38:00,1030237-20,26,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_10時07分_系統302111,10:40:00,10:40:00,1030238-20,27,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_10時07分_系統302111,10:40:00,10:40:00,1030239-20,28,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_10時07分_系統302111,10:41:00,10:41:00,1030240-20,29,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_10時07分_系統302111,10:42:00,10:42:00,1030241-20,30,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_10時07分_系統302111,10:43:00,10:43:00,1030242-20,31,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_10時07分_系統302111,10:44:00,10:44:00,1030243-20,32,30　運転免許センター,0,0,,
1_平日_10時07分_系統302111,10:45:00,10:45:00,1030244-20,33,30　運転免許センター,0,0,,
1_平日_10時07分_系統302111,10:45:00,10:45:00,1030245-20,34,30　運転免許センター,0,0,,
1_平日_10時07分_系統302111,10:50:00,10:50:00,1030246-00,35,30　運転免許センター,1,0,,
1_平日_13時07分_系統302111,13:07:00,13:07:00,1002008-10,1,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,1,,
1_平日_13時07分_系統302111,13:08:00,13:08:00,1002007-10,2,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_13時07分_系統302111,13:08:00,13:08:00,1002006-10,3,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_13時07分_系統302111,13:09:00,13:09:00,1002005-10,4,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_13時07分_系統302111,13:10:00,13:10:00,1002004-10,5,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_13時07分_系統302111,13:12:00,13:12:00,1002003-20,6,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_13時07分_系統302111,13:15:00,13:15:00,1001002-02,7,30　ＳＡＧＡサンライズパーク・自動車試験場（高木瀬公民館前・尼寺・来迎寺 経由）,0,0,,
1_平日_13時07分_系統302111,13:18:00,13:18:00,1030219-02,8,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_13時07分_系統302111,13:19:00,13:19:00,1030220-20,9,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_13時07分_系統302111,13:19:00,13:19:00,1030221-20,10,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_13時07分_系統302111,13:20:00,13:20:00,1030222-20,11,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_13時07分_系統302111,13:22:00,13:22:00,1030223-20,12,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_13時07分_系統302111,13:23:00,13:23:00,1030224-20,13,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_13時07分_系統302111,13:24:00,13:24:00,1030225-20,14,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_13時07分_系統302111,13:25:00,13:25:00,1030226-20,15,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_13時07分_系統302111,13:26:00,13:26:00,1030227-03,16,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_13時07分_系統302111,13:27:00,13:27:00,1030228-20,17,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_13時07分_系統302111,13:29:00,13:29:00,1030229-20,18,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_13時07分_系統302111,13:29:00,13:29:00,1030230-20,19,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_13時07分_系統302111,13:30:00,13:30:00,1030231-20,20,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_13時07分_系統302111,13:31:00,13:31:00,1030232-20,21,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_13時07分_系統302111,13:33:00,13:33:00,1030233-20,22,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_13時07分_系統302111,13:35:00,13:35:00,1030234-02,23,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_13時07分_系統302111,13:36:00,13:36:00,1030235-10,24,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_13時07分_系統302111,13:37:00,13:37:00,1030236-20,25,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_13時07分_系統302111,13:38:00,13:38:00,1030237-20,26,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_13時07分_系統302111,13:40:00,13:40:00,1030238-20,27,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_13時07分_系統302111,13:40:00,13:40:00,1030239-20,28,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_13時07分_系統302111,13:41:00,13:41:00,1030240-20,29,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_13時07分_系統302111,13:42:00,13:42:00,1030241-20,30,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_13時07分_系統302111,13:43:00,13:43:00,1030242-20,31,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_13時07分_系統302111,13:44:00,13:44:00,1030243-20,32,30　運転免許センター,0,0,,
1_平日_13時07分_系統302111,13:45:00,13:45:00,1030244-20,33,30　運転免許センター,0,0,,
1_平日_13時07分_系統302111,13:45:00,13:45:00,1030245-20,34,30　運転免許センター,0,0,,
1_平日_13時07分_系統302111,13:50:00,13:50:00,1030246-00,35,30　運転免許センター,1,0,,
1_平日_14時07分_系統302111,14:07:00,14:07:00,1002008-10,1,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,1,,
1_平日_14時07分_系統302111,14:08:00,14:08:00,1002007-10,2,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_14時07分_系統302111,14:08:00,14:08:00,1002006-10,3,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_14時07分_系統302111,14:09:00,14:09:00,1002005-10,4,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_14時07分_系統302111,14:10:00,14:10:00,1002004-10,5,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_14時07分_系統302111,14:12:00,14:12:00,1002003-20,6,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_14時07分_系統302111,14:15:00,14:15:00,1001002-02,7,30　ＳＡＧＡサンライズパーク・自動車試験場（高木瀬公民館前・尼寺・来迎寺 経由）,0,0,,
1_平日_14時07分_系統302111,14:18:00,14:18:00,1030219-02,8,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_14時07分_系統302111,14:19:00,14:19:00,1030220-20,9,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_14時07分_系統302111,14:19:00,14:19:00,1030221-20,10,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_14時07分_系統302111,14:20:00,14:20:00,1030222-20,11,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_14時07分_系統302111,14:22:00,14:22:00,1030223-20,12,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_14時07分_系統302111,14:23:00,14:23:00,1030224-20,13,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_14時07分_系統302111,14:24:00,14:24:00,1030225-20,14,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_14時07分_系統302111,14:25:00,14:25:00,1030226-20,15,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_14時07分_系統302111,14:26:00,14:26:00,1030227-03,16,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_14時07分_系統302111,14:27:00,14:27:00,1030228-20,17,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_14時07分_系統302111,14:29:00,14:29:00,1030229-20,18,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_14時07分_系統302111,14:29:00,14:29:00,1030230-20,19,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_14時07分_系統302111,14:30:00,14:30:00,1030231-20,20,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_14時07分_系統302111,14:31:00,14:31:00,1030232-20,21,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_14時07分_系統302111,14:33:00,14:33:00,1030233-20,22,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_14時07分_系統302111,14:35:00,14:35:00,1030234-02,23,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_14時07分_系統302111,14:36:00,14:36:00,1030235-10,24,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_14時07分_系統302111,14:37:00,14:37:00,1030236-20,25,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_14時07分_系統302111,14:38:00,14:38:00,1030237-20,26,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_14時07分_系統302111,14:40:00,14:40:00,1030238-20,27,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_14時07分_系統302111,14:40:00,14:40:00,1030239-20,28,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_14時07分_系統302111,14:41:00,14:41:00,1030240-20,29,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_14時07分_系統302111,14:42:00,14:42:00,1030241-20,30,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_14時07分_系統302111,14:43:00,14:43:00,1030242-20,31,30　運転免許センター（来迎寺 経由）,0,0,,
1_平日_14時07分_系統302111,14:44:00,14:44:00,1030243-20,32,30　運転免許センター,0,0,,
1_平日_14時07分_系統302111,14:45:00,14:45:00,1030244-20,33,30　運転免許センター,0,0,,
1_平日_14時07分_系統302111,14:45:00,14:45:00,1030245-20,34,30　運転免許センター,0,0,,
1_平日_14時07分_系統302111,14:50:00,14:50:00,1030246-00,35,30　運転免許センター,1,0,,
1_平日_21時43分_系統302121,21:43:00,21:43:00,1002008-10,1,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,1,,
1_平日_21時43分_系統302121,21:44:00,21:44:00,1002007-10,2,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_21時43分_系統302121,21:44:00,21:44:00,1002006-10,3,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_21時43分_系統302121,21:45:00,21:45:00,1002005-10,4,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_21時43分_系統302121,21:46:00,21:46:00,1002004-10,5,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_21時43分_系統302121,21:47:00,21:47:00,1002003-20,6,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_21時43分_系統302121,21:50:00,21:50:00,1001002-02,7,30　ＳＡＧＡサンライズパーク・自動車試験場（高木瀬公民館前・尼寺・来迎寺 経由）,0,0,,
1_平日_21時43分_系統302121,21:52:00,21:52:00,1030219-02,8,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_21時43分_系統302121,21:53:00,21:53:00,1030220-20,9,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_21時43分_系統302121,21:53:00,21:53:00,1030221-20,10,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_21時43分_系統302121,21:54:00,21:54:00,1030222-20,11,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_21時43分_系統302121,21:56:00,21:56:00,1030223-20,12,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_21時43分_系統302121,21:56:00,21:56:00,1030224-20,13,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_21時43分_系統302121,21:57:00,21:57:00,1030225-20,14,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_21時43分_系統302121,21:58:00,21:58:00,1030226-20,15,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_21時43分_系統302121,21:59:00,21:59:00,1030227-03,16,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_21時43分_系統302121,22:00:00,22:00:00,1030228-20,17,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
1_平日_21時43分_系統302121,22:02:00,22:02:00,1030229-20,18,30　運転免許センター（尼寺・金立・来迎寺 経由）,0,0,,
